Våglängd (nm);Intensitet Källa #2;;Namnlös.sp;;;Källa #2;
852,796;4,199
853,105;4,126
853,415;4,199
853,724;4,053
854,034;4,102
854,343;4,199
854,652;4,102
854,961;4,126
855,271;4,150
855,580;4,175
855,889;4,053
856,198;4,126
856,507;4,102
856,816;4,175
857,125;4,150
857,433;4,272
857,742;4,150
858,051;4,248
858,359;4,077
858,668;4,150
858,976;4,126
859,285;4,175
859,593;4,224
859,902;4,224
860,210;4,053
860,518;4,175
860,826;4,126
861,134;4,126
861,443;4,028
861,751;4,053
862,059;4,126
862,366;4,102
862,674;4,102
862,982;4,126
863,290;4,224
863,597;4,126
863,905;4,175
864,213;4,028
864,520;4,126
864,828;4,199
865,135;4,175
865,442;4,248
865,750;4,199
866,057;4,199
866,364;4,150
866,671;4,199
866,978;4,272
867,285;4,150
867,592;4,150
867,899;4,126
868,206;4,272
868,513;4,077
868,819;4,175
869,126;4,175
869,433;4,126
869,739;4,150
870,046;4,150
870,352;4,199
870,659;4,224
870,965;4,150
871,271;4,175
871,578;4,199
871,884;4,102
872,190;4,126
872,496;4,077
872,802;4,077
873,108;4,150
873,414;4,175
873,720;4,150
874,025;4,102
874,331;4,224
874,637;4,102
874,942;4,028
875,248;4,102
875,553;4,126
875,859;4,150
876,164;4,150
876,469;4,102
876,775;4,224
877,080;4,102
877,385;4,297
877,690;4,492
877,995;4,150
878,300;4,150
878,605;4,150
878,910;4,077
879,215;4,199
879,520;3,979
879,824;4,150
880,129;4,126
880,434;4,077
880,738;4,150
881,043;4,224
881,347;4,175
881,651;4,150
881,956;4,150
882,260;4,175
882,564;4,102
882,868;4,053
883,172;4,150
883,476;4,150
883,780;4,346
884,084;4,102
884,388;4,346
884,692;4,370
884,996;4,248
885,299;4,126
885,603;4,102
885,907;4,102
886,210;4,321
886,514;4,248
886,817;4,150
887,120;4,175
887,424;4,224
887,727;4,150
888,030;4,150
888,333;4,126
888,636;4,126
888,939;4,150
889,242;4,224
889,545;4,004
889,848;4,102
890,151;4,150
890,453;4,102
890,756;4,126
891,059;4,102
891,361;4,150
891,664;4,126
891,966;4,150
892,269;4,272
892,571;4,199
892,873;4,028
893,175;4,102
893,478;4,175
893,780;4,175
894,082;4,175
894,384;4,126
894,686;4,126
894,987;4,102
895,289;4,224
895,591;4,199
895,893;4,102
896,194;4,199
896,496;4,248
896,798;4,028
